event_id,ts,ip,url
6210829b-f038-47a4-9553-8fefb0d6c701,2018-01-01 06:10:06,116.190.64.233,/department/fitness/category/soccer/product/Nike%20Men's%20Fingertrap%20Max%20Training%20Shoe
bf6cbf16-555b-4eff-bb1a-d55d536d55d8,2018-01-01 06:11:22,148.120.225.75,/department/fan%20shop/category/water%20sports/product/Pelican%20Sunstream%20100%20Kayak
49d53fe5-6198-47be-a78d-3d85236838a4,2018-01-01 06:12:49,118.155.115.238,/department/footwear/category/strength%20training/product/Yakima%20DoubleDown%20Ace%20Hitch%20Mount%204-Bike%20Rack
73a4b7c7-0833-475a-93f4-9d4cae8469cc,2018-01-01 06:12:57,21.22.210.76,/department/fan%20shop/category/fishing/product/Field%20&%20Stream%20Sportsman%2016%20Gun%20Fire%20Safe
77c3079f-3909-4b82-a3a2-40aabb5a6fcb,2018-01-01 06:13:25,71.250.9.143,/department/golf/category/shop%20by%20sport/product/Columbia%20Men's%20PFG%20Anchor%20Tough%20T-Shirt
d4187b5c-9836-47b3-b76f-f21ecb3c78aa,2018-01-01 06:13:30,88.49.150.125,/department/apparel/category/cleats/product/Perfect%20Fitness%20Perfect%20Rip%20Deck
e987bd6a-cb4c-4448-9ae7-ba1d32d2bf26,2018-01-01 06:14:50,118.155.115.238,/department/outdoors/category/golf%20bags%20&%20carts/product/Ogio%20Race%20Golf%20Shoes/add_to_cart
ecb90b1a-67c2-4b98-b014-1c6a98b9da66,2018-01-01 06:15:12,223.162.65.131,/department/fitness/category/basketball/product/Diamondback%20Boys'%20Insight%2024%20Performance%20Hybr
1a606bcf-9340-4341-8552-3b54e73b2b92,2018-01-01 06:15:13,156.38.180.222,/department/fitness/category/hockey/product/Stiga%20Master%20Series%20ST3100%20Competition%20Indoor/add_to_cart
06dd67b5-97de-4959-9424-edf13e2bd48f,2018-01-01 06:15:31,189.205.165.122,/department/golf/category/girls'%20apparel/product/adidas%20Youth%20Germany%20Black/Red%20Away%20Match%20Soc
bceee297-ef87-4436-9e24-8058bfbedee9,2018-01-01 06:15:36,138.144.188.161,/department/golf/category/shop%20by%20sport/product/Columbia%20Men's%20PFG%20Anchor%20Tough%20T-Shirt
c6227462-6d6f-442c-8142-473f34bb2974,2018-01-01 06:15:39,192.77.121.142,/department/apparel/category/men's%20footwear/product/Nike%20Men's%20CJ%20Elite%202%20TD%20Football%20Cleat
c5fb3df5-ce15-4025-80d8-83fddbfeb92b,2018-01-01 06:16:40,11.252.83.179,/department/fan%20shop/category/indoor/outdoor%20games/product/O'Brien%20Men's%20Neoprene%20Life%20Vest
5c2d4c1a-a882-4965-b3e8-e581b65afc0b,2018-01-01 06:16:47,195.182.254.56,/department/golf/category/girls'%20apparel/product/adidas%20Men's%20Germany%20Black%20Crest%20Away%20Tee
94a0d865-a37f-49c0-9291-774a51d112b2,2018-01-01 06:16:55,165.54.188.125,/department/fan%20shop/category/indoor/outdoor%20games/product/O'Brien%20Men's%20Neoprene%20Life%20Vest
0abadc6d-2841-4343-b7c5-3e81eed2d283,2018-01-01 06:16:57,196.17.189.152,/department/fan%20shop/category/hunting%20&%20shooting/product/The%20North%20Face%20Women's%20Recon%20Backpack
aca5852d-ec88-4b47-943d-6944a4fea524,2018-01-01 06:17:36,88.49.150.125,/department/fan%20shop/category/indoor/outdoor%20games/product/O'Brien%20Men's%20Neoprene%20Life%20Vest/add_to_cart
5d811ae0-5be6-4b6a-87e2-5e1dc4f51316,2018-01-01 06:17:51,223.162.65.131,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo
347ae527-49a9-415f-a790-e05c0228cef9,2018-01-01 06:18:28,165.54.188.125,/department/fan%20shop/category/indoor/outdoor%20games/product/O'Brien%20Men's%20Neoprene%20Life%20Vest/add_to_cart
6c539714-64bd-44ee-9ed7-6c7ce89c956a,2018-01-01 06:18:31,39.244.91.133,/department/outdoors/category/golf%20gloves/product/Bag%20Boy%20Beverage%20Holder
493d7b08-1b43-4260-ab64-26a5de3c8654,2018-01-01 06:18:34,223.162.65.131,/department/fitness/category/basketball/product/Diamondback%20Boys'%20Insight%2024%20Performance%20Hybr
120465f8-d39f-411e-b1aa-3e0a1b8936d8,2018-01-01 06:19:44,11.252.83.179,/department/fan%20shop/category/indoor/outdoor%20games/product/O'Brien%20Men's%20Neoprene%20Life%20Vest
90c3df4a-e26d-445f-8552-a873c1feb867,2018-01-01 06:19:48,121.166.79.108,/department/outdoors/category/electronics/product/Bridgestone%20e6%20Straight%20Distance%20NFL%20Tennesse
9e041e6c-bb53-4c6f-84c4-2e28d1291dbf,2018-01-01 06:20:39,36.44.59.115,/department/fitness/category/tennis%20&%20racquet/product/Nike%20Men's%20Comfort%202%20Slide/add_to_cart
631d312b-c914-4559-bdab-ea8bb6aa17cb,2018-01-01 06:21:17,85.55.142.159,/department/footwear/category/electronics/product/Under%20Armour%20Men's%20Compression%20EV%20SL%20Slide
fa67ad24-c789-4c61-bf54-d554458b775e,2018-01-01 06:21:39,23.84.70.66,/department/footwear/category/fitness%20accessories/product/Under%20Armour%20Hustle%20Storm%20Medium%20Duffle%20Bag
a9170e8e-dc9f-4518-998a-6ad564e9da40,2018-01-01 06:22:01,160.135.141.240,/department/outdoors/category/golf%20shoes/product/LIJA%20Women's%20Button%20Golf%20Dress
1b7eb4fc-c699-43ec-89af-f6063874b3c1,2018-01-01 06:22:48,116.190.64.233,/department/apparel/category/cleats/product/Perfect%20Fitness%20Perfect%20Rip%20Deck
35fe301b-85f9-4db0-aa88-9410b909f4ea,2018-01-01 06:22:56,138.168.77.138,/department/outdoors/category/kids'%20golf%20clubs/product/Mio%20ALPHA%20Heart%20Rate%20Monitor/Sport%20Watch
88d66dc0-7ce3-4307-a0e2-b079dd9cfea6,2018-01-01 06:22:58,34.182.67.176,/department/footwear/category/as%20seen%20on%20%20tv!/product/Nike%20Men's%20Free%20TR%205.0%20TB%20Training%20Shoe
51ef0a6b-69af-41cb-9619-3bd2db66b2b7,2018-01-01 06:23:15,150.47.54.136,/department/outdoors/category/accessories/product/Team%20Golf%20Texas%20Longhorns%20Putter%20Grip
a8c582da-28b1-4909-ae43-805481b1407d,2018-01-01 06:23:19,148.120.225.75,/department/fitness/category/basketball/product/SOLE%20E25%20Elliptical/add_to_cart
a4e6f7ca-92da-496d-8400-f4d4d286fef0,2018-01-01 06:23:56,14.220.19.89,/department/footwear/category/electronics/product/Under%20Armour%20Kids'%20Mercenary%20Slide
2d3a8dc8-8fbf-4aa1-936f-9e46e520bb29,2018-01-01 06:24:01,63.64.42.142,/department/apparel/category/featured%20shops/product/adidas%20Kids'%20RG%20III%20Mid%20Football%20Cleat
4c05f17e-4f48-4518-abe5-fc719ccaaad9,2018-01-01 06:24:42,36.44.59.115,/department/fitness/category/tennis%20&%20racquet/product/Nike%20Men's%20Comfort%202%20Slide
3d29584c-dea6-4cd0-b5a5-523c52ff8747,2018-01-01 06:25:16,21.22.210.76,/department/fan%20shop/category/indoor/outdoor%20games/product/O'Brien%20Men's%20Neoprene%20Life%20Vest
954130f1-3db0-429b-8430-5831c72ebc89,2018-01-01 06:25:22,28.232.96.228,/department/outdoors/category/golf%20balls/product/Hirzl%20Men's%20Hybrid%20Golf%20Glove
38c138cd-78c0-44ef-98f0-9a0b009feb71,2018-01-01 06:25:23,8.71.120.94,/department/fitness/category/tennis%20&%20racquet/product/Nike%20Men's%20Comfort%202%20Slide/add_to_cart
91942925-ee0b-413d-abd4-a09dede98306,2018-01-01 06:25:32,78.192.55.75,/department/fitness/category/lacrosse/product/Under%20Armour%20Men's%20Tech%20II%20T-Shirt
f2705373-5979-46b8-bb2b-8846a7f1a53e,2018-01-01 06:25:41,165.54.188.125,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo/add_to_cart
1a23aa85-78e0-42d6-8f08-886a8133e3f2,2018-01-01 06:26:33,148.120.225.75,/department/fan%20shop/category/water%20sports/product/Pelican%20Sunstream%20100%20Kayak
ae581576-f171-49c7-a449-7bc4f938f880,2018-01-01 06:26:58,192.77.121.142,/department/apparel/category/men's%20footwear/product/Nike%20Men's%20CJ%20Elite%202%20TD%20Football%20Cleat/add_to_cart
ab794d9b-0bea-4859-8b5b-aa41eabfd075,2018-01-01 06:27:18,156.38.180.222,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo
e12d8e96-b2b3-4cab-bb55-0a48a2391c23,2018-01-01 06:27:21,223.162.65.131,/department/fitness/category/basketball/product/Diamondback%20Boys'%20Insight%2024%20Performance%20Hybr/add_to_cart
6c71357f-9f91-4f01-8bf3-44b233de5043,2018-01-01 06:27:28,121.166.79.108,/department/outdoors/category/electronics/product/Bridgestone%20e6%20Straight%20Distance%20NFL%20Tennesse
f04e2915-d367-4066-984a-95d68e3128bd,2018-01-01 06:27:32,118.155.115.238,/department/footwear/category/strength%20training/product/Yakima%20DoubleDown%20Ace%20Hitch%20Mount%204-Bike%20Rack/add_to_cart
36b1fd4c-c4c2-426f-a998-ca8324780b7a,2018-01-01 06:28:08,28.232.96.228,/department/outdoors/category/golf%20balls/product/Hirzl%20Men's%20Hybrid%20Golf%20Glove/add_to_cart
eb97d6d0-0c21-44a7-b867-9dca5b2ef154,2018-01-01 06:28:15,192.77.121.142,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo
5177e0f4-bf69-4376-8abd-0516ac9350dd,2018-01-01 06:28:23,148.120.225.75,/department/fan%20shop/category/water%20sports/product/Pelican%20Sunstream%20100%20Kayak
ce5eb0a4-d654-400f-ada7-87c77b0ff48b,2018-01-01 06:29:01,23.84.70.66,/department/outdoors/category/trade-in/product/Garmin%20Approach%20S3%20Golf%20GPS%20Watch
7bb5245f-c872-4987-b92a-e724fc070a84,2018-01-01 06:29:02,173.69.9.204,/department/apparel/category/featured%20shops/product/adidas%20Kids'%20RG%20III%20Mid%20Football%20Cleat/add_to_cart
2656a1e0-6e6e-4c87-98f8-cde896cec58a,2018-01-01 06:29:16,160.135.141.240,/department/apparel/category/cleats/product/Perfect%20Fitness%20Perfect%20Rip%20Deck
95913adf-36ce-4714-938b-274c75d10bc3,2018-01-01 06:30:14,184.141.254.80,/department/fan%20shop/category/hunting%20&%20shooting/product/insta-bed%20Neverflat%20Air%20Mattress
ed483e14-1a1a-45d6-8138-a948d7151966,2018-01-01 06:30:22,196.17.189.152,/department/fan%20shop/category/indoor/outdoor%20games/product/O'Brien%20Men's%20Neoprene%20Life%20Vest
ee218ccd-ec28-4a90-b504-9c3291455915,2018-01-01 06:31:13,138.144.188.161,/department/golf/category/shop%20by%20sport/product/Columbia%20Men's%20PFG%20Anchor%20Tough%20T-Shirt
d375a395-fc5b-48b5-9edb-2de3eb1ad059,2018-01-01 06:31:40,181.250.43.60,/department/apparel/category/featured%20shops/product/adidas%20Kids'%20RG%20III%20Mid%20Football%20Cleat/add_to_cart
ca12a5f9-a65b-42c7-9d09-2679bf18355e,2018-01-01 06:32:39,120.228.207.15,/department/fitness/category/hockey/product/Nike%20Dri-FIT%20Crew%20Sock%206%20Pack
0de6eb5e-e1da-40b6-abcd-9c4e540ffdb3,2018-01-01 06:33:10,196.17.189.152,/department/fan%20shop/category/hunting%20&%20shooting/product/The%20North%20Face%20Women's%20Recon%20Backpack
e74a52ea-fcf0-4871-b894-46800947a8aa,2018-01-01 06:33:12,36.44.59.115,/department/golf/category/shop%20by%20sport/product/Columbia%20Men's%20PFG%20Anchor%20Tough%20T-Shirt
b5c5b6da-6bc3-4abf-b398-f0c79ed46d55,2018-01-01 06:33:19,88.49.150.125,/department/fan%20shop/category/indoor/outdoor%20games/product/O'Brien%20Men's%20Neoprene%20Life%20Vest
998850e5-396c-4250-8af4-64ef1cc50650,2018-01-01 06:33:30,113.143.229.102,/department/outdoors/category/golf%20gloves/product/Bag%20Boy%20Beverage%20Holder
5c3c9fe9-ddae-440e-8359-0d8e9fbf569b,2018-01-01 06:34:06,36.44.59.115,/department/golf/category/shop%20by%20sport/product/Columbia%20Men's%20PFG%20Anchor%20Tough%20T-Shirt/add_to_cart
2106272f-2565-4a02-9479-11810e9c66f2,2018-01-01 06:35:01,148.120.225.75,/department/fitness/category/tennis%20&%20racquet/product/Nike%20Men's%20Comfort%202%20Slide
641fab27-de6d-40c3-a07f-e2721accdbeb,2018-01-01 06:35:08,28.220.241.37,/department/apparel/category/men's%20footwear/product/Nike%20Men's%20CJ%20Elite%202%20TD%20Football%20Cleat
686106ab-79fb-49fc-b76d-19b210d2cc5a,2018-01-01 06:35:23,165.54.188.125,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo/add_to_cart
7d68a3b8-8110-4e5c-b446-f38e66f8e961,2018-01-01 06:35:30,116.190.64.233,/department/fitness/category/baseball%20&%20softball/product/adidas%20Brazuca%202017%20Official%20Match%20Ball/add_to_cart
fc917435-f88c-468c-a4ad-cc294a41a12e,2018-01-01 06:36:06,138.168.77.138,/department/outdoors/category/kids'%20golf%20clubs/product/Mio%20ALPHA%20Heart%20Rate%20Monitor/Sport%20Watch/add_to_cart
8c398d20-b127-4171-8aad-be722b281d16,2018-01-01 06:36:12,34.182.67.176,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo/add_to_cart
50bba500-b18b-4f45-9f8f-5ce1ee581d95,2018-01-01 06:36:46,165.54.188.125,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo
4adc7ddb-f984-46d1-a90f-dc9d101aa2ec,2018-01-01 06:36:56,111.45.151.49,/department/apparel/category/cleats/product/Perfect%20Fitness%20Perfect%20Rip%20Deck
59c6cd6d-62d2-4bf6-a70d-63feb6c3faf8,2018-01-01 06:37:07,85.55.142.159,/department/apparel/category/featured%20shops/product/adidas%20Kids'%20RG%20III%20Mid%20Football%20Cleat/add_to_cart
7e891143-47c7-4812-8406-40c19ede6f41,2018-01-01 06:37:36,116.190.64.233,/department/apparel/category/cleats/product/Perfect%20Fitness%20Perfect%20Rip%20Deck
06ad90f7-dec0-4451-a6d0-3df15df1f62b,2018-01-01 06:38:03,17.119.112.54,/department/apparel/category/men's%20footwear/product/Nike%20Men's%20CJ%20Elite%202%20TD%20Football%20Cleat
c8b7fd33-4696-48bd-afb6-fce246e3c428,2018-01-01 06:38:30,195.182.254.56,/department/golf/category/girls'%20apparel/product/adidas%20Youth%20Germany%20Black/Red%20Away%20Match%20Soc
1a53e173-09e6-4ad6-b31b-ed9db28e1245,2018-01-01 06:39:01,85.55.142.159,/department/fan%20shop/category/hunting%20&%20shooting/product/The%20North%20Face%20Women's%20Recon%20Backpack
e7dfa033-c600-4a1c-94e5-7d186640a4f4,2018-01-01 06:40:01,184.141.254.80,/department/fan%20shop/category/hunting%20&%20shooting/product/insta-bed%20Neverflat%20Air%20Mattress
6ebd068c-919d-4eb9-921c-036a41d7ba4a,2018-01-01 06:40:44,78.192.55.75,/department/apparel/category/featured%20shops/product/adidas%20Kids'%20RG%20III%20Mid%20Football%20Cleat
35a2e7a7-950b-49d5-a45d-ba8a466dfbbc,2018-01-01 06:41:31,172.94.201.230,/department/golf/category/shop%20by%20sport/product/Under%20Armour%20Girls'%20Toddler%20Spine%20Surge%20Runni
2a3a1f31-d0b3-4e05-b727-79583b19d906,2018-01-01 06:41:56,116.190.64.233,/department/fitness/category/baseball%20&%20softball/product/adidas%20Brazuca%202017%20Official%20Match%20Ball
29e4fcd3-ee7a-4404-9f22-dde5068394c0,2018-01-01 06:42:25,147.83.245.77,/department/apparel/category/featured%20shops/product/adidas%20Kids'%20RG%20III%20Mid%20Football%20Cleat
820247c1-d035-4602-9d56-c6cd9ba31284,2018-01-01 06:43:24,141.243.129.62,/department/fan%20shop/category/hunting%20&%20shooting/product/insta-bed%20Neverflat%20Air%20Mattress
aaef64c1-761d-49e6-bf37-09adc4d32311,2018-01-01 06:44:24,150.47.54.136,/department/fan%20shop/category/camping%20&%20hiking/product/Diamondback%20Women's%20Serene%20Classic%20Comfort%20Bi/add_to_cart
4316bab6-7515-464c-9a43-c77add291c11,2018-01-01 06:44:44,10.151.89.211,/department/fan%20shop/category/indoor/outdoor%20games/product/O'Brien%20Men's%20Neoprene%20Life%20Vest/add_to_cart
24612ee0-958b-488b-b345-4ceb57caf4c2,2018-01-01 06:45:38,173.69.9.204,/department/apparel/category/featured%20shops/product/adidas%20Kids'%20RG%20III%20Mid%20Football%20Cleat
0cbce2ad-12ac-486b-a799-950c683118d5,2018-01-01 06:45:48,39.244.91.133,/department/fan%20shop/category/fishing/product/Field%20&%20Stream%20Sportsman%2016%20Gun%20Fire%20Safe
43f291b5-b192-4d0b-acb6-2376401da9d5,2018-01-01 06:46:12,158.147.13.248,/department/fitness/category/tennis%20&%20racquet/product/Nike%20Men's%20Comfort%202%20Slide
256f83fc-173b-49a0-9c2a-2d9d9592dccb,2018-01-01 06:47:29,123.31.141.109,/department/outdoors/category/accessories/product/Team%20Golf%20Texas%20Longhorns%20Putter%20Grip/add_to_cart
caef3d6a-fb14-44ab-850b-1a406bb0a17b,2018-01-01 06:47:35,174.208.224.242,/department/outdoors/category/women's%20golf%20clubs/product/MDGolf%20Pittsburgh%20Penguins%20Putter/add_to_cart
e6ab2ee6-be17-4909-bd5e-46915d6ee254,2018-01-01 06:48:07,100.158.186.50,/department/fan%20shop/category/indoor/outdoor%20games/product/O'Brien%20Men's%20Neoprene%20Life%20Vest
e9e6e5dd-6bc5-43b8-8546-14d9014efe58,2018-01-01 06:48:21,123.31.141.109,/department/outdoors/category/accessories/product/Team%20Golf%20Texas%20Longhorns%20Putter%20Grip
40ff81f8-0ba2-496b-af2d-629dc0fb264e,2018-01-01 06:48:29,196.17.189.152,/department/fitness/category/hockey/product/Stiga%20Master%20Series%20ST3100%20Competition%20Indoor
a9d8f6af-8bc6-403f-b270-52212da878f5,2018-01-01 06:48:32,28.2.61.74,/department/fan%20shop/category/indoor/outdoor%20games/product/O'Brien%20Men's%20Neoprene%20Life%20Vest
138d05de-28be-42f4-8941-a7f5fd827b0d,2018-01-01 06:48:46,172.94.201.230,/department/outdoors/category/accessories/product/Team%20Golf%20St.%20Louis%20Cardinals%20Putter%20Grip
38f0533b-cdea-44ae-9b86-5c46f34f24be,2018-01-01 06:48:57,188.252.239.39,/department/fan%20shop/category/water%20sports/product/Pelican%20Sunstream%20100%20Kayak/add_to_cart
348aefac-e247-49ad-a6af-1b93e59b11c0,2018-01-01 06:49:05,28.2.61.74,/department/fan%20shop/category/indoor/outdoor%20games/product/O'Brien%20Men's%20Neoprene%20Life%20Vest
e35bcd9e-704e-4462-a6cc-22c66b04b615,2018-01-01 06:49:07,217.89.36.129,/department/golf/category/girls'%20apparel/product/adidas%20Youth%20Germany%20Black/Red%20Away%20Match%20Soc
7d822a9d-deb7-480b-a293-fdcfec16c696,2018-01-01 06:49:29,78.148.1.150,/department/fitness/category/tennis%20&%20racquet/product/Nike%20Men's%20Comfort%202%20Slide
cf3def45-9548-410d-92d8-59c6a907672a,2018-01-01 06:49:48,195.182.254.56,/department/fitness/category/basketball/product/Diamondback%20Boys'%20Insight%2024%20Performance%20Hybr
68aa804e-1f46-41fb-b3ea-543c75f6856a,2018-01-01 06:49:48,39.244.91.133,/department/footwear/category/fitness%20accessories/product/Under%20Armour%20Hustle%20Storm%20Medium%20Duffle%20Bag
95e6fc2b-7d09-4bcf-84bd-7c4080ec5b98,2018-01-01 06:50:07,141.165.120.183,/department/fan%20shop/category/camping%20&%20hiking/product/Diamondback%20Women's%20Serene%20Classic%20Comfort%20Bi/add_to_cart
ddbc5e25-ebc0-4bef-8fec-5c0666269714,2018-01-01 06:51:02,88.49.150.125,/department/fitness/category/lacrosse/product/Under%20Armour%20Men's%20Tech%20II%20T-Shirt
2ab91512-b690-4cba-82e8-09e5ca507bb4,2018-01-01 06:51:13,135.102.251.22,/department/apparel/category/cleats/product/Perfect%20Fitness%20Perfect%20Rip%20Deck
2e93e443-91e1-436c-af86-b27cdfe49f96,2018-01-01 06:51:49,10.151.89.211,/department/fan%20shop/category/indoor/outdoor%20games/product/O'Brien%20Men's%20Neoprene%20Life%20Vest
046216a7-8c70-4e00-aae5-3d8e77789e39,2018-01-01 06:52:00,189.231.199.81,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo
819ca843-4905-4d38-9d3c-3d13589ca4a8,2018-01-01 06:52:21,6.98.104.25,/department/outdoors/category/trade-in/product/Glove%20It%20Urban%20Brick%20Golf%20Towel
334202ba-9c87-4722-bc01-268004945753,2018-01-01 06:52:27,8.71.120.94,/department/footwear/category/boxing%20&%20mma/product/Nike%20Women's%20Free%205.0%20TR%20FIT%20PRT%204%20Training%20S
11913fb8-d76a-4afd-b191-e2a4c9096fad,2018-01-01 06:52:50,115.144.128.156,/department/fitness/category/baseball%20&%20softball/product/adidas%20Kids'%20F5%20Messi%20FG%20Soccer%20Cleat
531b43fa-5339-46de-abbd-16553caaf060,2018-01-01 06:53:30,195.182.254.56,/department/fitness/category/basketball/product/SOLE%20E25%20Elliptical
96e7eeb1-f46a-48e6-88c7-624dff6f9e96,2018-01-01 06:53:30,138.250.94.254,/department/footwear/category/cardio%20equipment/product/Nike%20Men's%20Free%205.0+%20Running%20Shoe
d6d40f97-6554-42d5-b1df-f9e065e1a1c0,2018-01-01 06:53:50,103.9.12.197,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo/add_to_cart
fd7e28bc-e9fb-4d8f-8813-3059a4f4017b,2018-01-01 06:53:56,64.134.252.42,/department/fitness/category/hockey/product/Nike%20Dri-FIT%20Crew%20Sock%206%20Pack
975430ac-7fe1-48e4-80f8-dc483e3ab94a,2018-01-01 06:54:05,173.69.9.204,/department/apparel/category/featured%20shops/product/adidas%20Kids'%20RG%20III%20Mid%20Football%20Cleat
98b5dfbd-b704-4ba4-912f-2e006dc62de6,2018-01-01 06:54:20,134.44.51.213,/department/apparel/category/featured%20shops/product/adidas%20Kids'%20RG%20III%20Mid%20Football%20Cleat/add_to_cart
027ae600-c51b-42d5-bca4-8cfa6841fea4,2018-01-01 06:54:28,73.153.158.240,/department/outdoors/category/kids'%20golf%20clubs/product/Polar%20FT4%20Heart%20Rate%20Monitor
da30a564-8686-4e8d-8fed-dbd7e4824b4e,2018-01-01 06:54:37,203.124.43.253,/department/footwear/category/as%20seen%20on%20%20tv!/product/Nike%20Men's%20Free%20TR%205.0%20TB%20Training%20Shoe
c4e95a03-cbc1-4485-b98d-957df89b6c38,2018-01-01 06:55:48,154.226.77.99,/department/outdoors/category/women's%20golf%20clubs/product/Cleveland%20Golf%20Collegiate%20My%20Custom%20Wedge%20588/add_to_cart
