event_id,ts,ip,url
075ee6a0-d7a6-4327-a442-924e647ee53a,2017-09-01 06:19:10,22.115.108.51,/department/fan%20shop/category/hunting%20&%20shooting/product/insta-bed%20Neverflat%20Air%20Mattress/add_to_cart
58b61b9a-dc10-4171-a443-15c9aba00239,2017-09-01 06:19:17,140.34.153.203,/department/fan%20shop/category/camping%20&%20hiking/product/Diamondback%20Women's%20Serene%20Classic%20Comfort%20Bi
c4a2088a-159f-45f2-801c-b3d725cb2bac,2017-09-01 06:19:22,4.190.63.42,/department/outdoors/category/electronics/product/Bridgestone%20e6%20Straight%20Distance%20NFL%20San%20Dieg
baa55ac6-7c96-4ab8-b57f-d7e2c023edd5,2017-09-01 06:19:29,213.129.205.91,/department/fan%20shop/category/indoor/outdoor%20games/product/O'Brien%20Men's%20Neoprene%20Life%20Vest/add_to_cart
b537cefa-d4fd-4e0d-b7c1-fb0effbb6f55,2017-09-01 06:20:23,210.202.4.150,/department/outdoors/category/women's%20golf%20clubs/product/Cleveland%20Golf%20Collegiate%20My%20Custom%20Wedge%20588/add_to_cart
0823998d-52c9-4d4e-8d97-a707596b13ea,2017-09-01 06:20:32,155.164.227.38,/department/golf/category/girls'%20apparel/product/TYR%20Boys'%20Team%20Digi%20Jammer/add_to_cart
fb9b9ec9-70a2-4f8a-b3c1-ba0f155ae2d4,2017-09-01 06:20:46,155.164.227.38,/department/outdoors/category/golf%20bags%20&%20carts/product/Ogio%20Race%20Golf%20Shoes
f39c0b1f-5492-4b41-bfd8-5390f59b5f15,2017-09-01 06:21:22,112.70.47.50,/department/footwear/category/electronics/product/Under%20Armour%20Men's%20Compression%20EV%20SL%20Slide/add_to_cart
16b7d940-41e4-4fc9-acdb-217ae5d3dd74,2017-09-01 06:21:24,139.44.106.204,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo/add_to_cart
d9ff39b1-e916-4bea-9ead-396ca8f83691,2017-09-01 06:21:59,68.113.60.179,/department/apparel/category/cleats/product/Perfect%20Fitness%20Perfect%20Rip%20Deck/add_to_cart
9fa6a305-833f-4305-a544-289d2e4624e5,2017-09-01 06:22:15,11.240.9.9,/department/fan%20shop/category/water%20sports/product/Pelican%20Sunstream%20100%20Kayak
ae88f1f1-4e72-46d7-bd92-502f7a1729e5,2017-09-01 06:22:48,140.34.153.203,/department/fan%20shop/category/fishing/product/Field%20&%20Stream%20Sportsman%2016%20Gun%20Fire%20Safe/add_to_cart
2f2b9d02-d653-4d6f-8ae9-e22f45f78239,2017-09-01 06:23:24,150.40.221.1,/department/footwear/category/electronics/product/Under%20Armour%20Women's%20Ignite%20Slide
a80af690-8f0d-4432-ba8f-f852f9ab2f88,2017-09-01 06:23:37,37.153.254.204,/department/fitness/category/baseball%20&%20softball/product/adidas%20Kids'%20F5%20Messi%20FG%20Soccer%20Cleat
98a4cf1b-9754-4e89-8ef3-7e8e416cae61,2017-09-01 06:24:28,98.80.18.92,/department/fan%20shop/category/camping%20&%20hiking/product/Diamondback%20Women's%20Serene%20Classic%20Comfort%20Bi
b3fd942f-d0fb-4937-818f-3eb901c15511,2017-09-01 06:24:46,98.80.18.92,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo/add_to_cart
34db58ae-1940-4d16-9915-85cba022dd70,2017-09-01 06:24:47,44.244.189.251,/department/apparel/category/cleats/product/Perfect%20Fitness%20Perfect%20Rip%20Deck/add_to_cart
2cd76233-ebbe-45fd-80ea-88ecd34eb18d,2017-09-01 06:24:53,179.133.230.242,/department/fan%20shop/category/water%20sports/product/Pelican%20Sunstream%20100%20Kayak/add_to_cart
0907cd77-9ccf-4759-b21a-57f056819474,2017-09-01 06:25:54,213.129.205.91,/department/apparel/category/featured%20shops/product/adidas%20Kids'%20RG%20III%20Mid%20Football%20Cleat/add_to_cart
23cb236a-5727-4fa6-b113-1b7fb00c2781,2017-09-01 06:26:11,98.80.18.92,/department/footwear/category/electronics/product/Under%20Armour%20Women's%20Ignite%20Slide
b03b2a09-f841-40cb-a6f8-ede06b95c540,2017-09-01 06:26:38,217.133.28.154,/department/outdoors/category/golf%20balls/product/Glove%20It%20Women's%20Mod%20Oval%20Golf%20Glove
1ec35fdb-9e12-43bf-a14e-9c99c7b9d1cc,2017-09-01 06:26:53,44.244.189.251,/department/fan%20shop/category/camping%20&%20hiking/product/Diamondback%20Women's%20Serene%20Classic%20Comfort%20Bi
beec75ac-a197-4736-b5d5-747e73e13bd0,2017-09-01 06:27:42,37.247.200.92,/department/footwear/category/cardio%20equipment/product/Nike%20Men's%20Free%205.0+%20Running%20Shoe
917d6c3f-e80c-4ef5-b784-6c5ff5d2369c,2017-09-01 06:28:15,199.92.173.43,/department/fitness/category/baseball%20&%20softball/product/adidas%20Kids'%20F5%20Messi%20FG%20Soccer%20Cleat
8d97be7d-b754-4f0f-ba51-ffaecf3a4a04,2017-09-01 06:28:28,138.21.216.113,/department/fitness/category/basketball/product/SOLE%20E25%20Elliptical/add_to_cart
a7d524bd-6214-4ee6-a84c-8b30f50b9541,2017-09-01 06:28:35,22.115.108.51,/department/golf/category/girls'%20apparel/product/TYR%20Boys'%20Team%20Digi%20Jammer
e85ffb63-31ae-4bf2-9884-2d08e5d2e4b9,2017-09-01 06:29:24,198.208.104.94,/department/apparel/category/cleats/product/Perfect%20Fitness%20Perfect%20Rip%20Deck
a0767bea-ccc9-4a5f-bde2-9ed265a4fa6b,2017-09-01 06:29:26,210.202.4.150,/department/fan%20shop/category/camping%20&%20hiking/product/Diamondback%20Women's%20Serene%20Classic%20Comfort%20Bi
e5403ecf-30f7-4822-8b22-581cd13761e0,2017-09-01 06:29:28,22.115.108.51,/department/apparel/category/featured%20shops/product/adidas%20Kids'%20RG%20III%20Mid%20Football%20Cleat
3ff543e9-2a0b-4513-8c13-902e6b35aa8b,2017-09-01 06:29:35,101.151.155.21,/department/footwear/category/as%20seen%20on%20%20tv!/product/Nike%20Men's%20Free%20TR%205.0%20TB%20Training%20Shoe/add_to_cart
730f9360-0886-4e9d-af65-db591d2fe09f,2017-09-01 06:29:43,199.92.173.43,/department/apparel/category/featured%20shops/product/adidas%20Kids'%20RG%20III%20Mid%20Football%20Cleat
7b8248c2-31ab-4d7a-8d86-81d5ca47087d,2017-09-01 06:30:08,220.65.187.163,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo
eee1f418-58d5-43a4-a921-1869dc0a9f67,2017-09-01 06:30:15,112.70.47.50,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo
ee057869-55c0-4076-8646-4bdbf846ec18,2017-09-01 06:30:16,118.40.57.223,/department/fitness/category/tennis%20&%20racquet/product/Nike%20Men's%20Comfort%202%20Slide
8e31f65a-6b4a-4875-a539-3fc37bbfbeae,2017-09-01 06:30:30,13.237.39.251,/department/outdoors/category/golf%20balls/product/Hirzl%20Women's%20Soffft%20Flex%20Golf%20Glove
3af6cc93-ddb1-4988-bbcb-8f8492c57e1b,2017-09-01 06:31:16,144.72.77.159,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo
47c6f818-7b8b-4915-9b97-3c6d3c0e5704,2017-09-01 06:31:42,101.151.155.21,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo/add_to_cart
181e7c0f-5a7a-4fc0-9ac5-7a9eb6418ef0,2017-09-01 06:31:45,101.151.155.21,/department/outdoors/category/golf%20bags%20&%20carts/product/Ogio%20Race%20Golf%20Shoes
6f9521d2-cebe-4065-bc7d-ea149bce729a,2017-09-01 06:32:16,176.136.47.111,/department/footwear/category/boxing%20&%20mma/product/Under%20Armour%20Women's%20Micro%20G%20Skulpt%20Running%20S
734344fe-ea10-43fa-8fb3-f505114c2b41,2017-09-01 06:32:23,164.90.226.189,/department/apparel/category/cleats/product/Perfect%20Fitness%20Perfect%20Rip%20Deck
f962c998-10c3-4e8b-81cd-562303303a6d,2017-09-01 06:32:25,22.115.108.51,/department/apparel/category/featured%20shops/product/adidas%20Kids'%20RG%20III%20Mid%20Football%20Cleat/add_to_cart
f983bcaf-85e8-4fe0-a84a-73df6ba04d32,2017-09-01 06:32:44,118.24.147.170,/department/footwear/category/fitness%20accessories/product/Under%20Armour%20Hustle%20Storm%20Medium%20Duffle%20Bag
fdf2fb85-f44f-4373-a916-d1d3c2c38003,2017-09-01 06:32:47,161.17.179.239,/department/outdoors/category/kids'%20golf%20clubs/product/Garmin%20Approach%20S4%20Golf%20GPS%20Watch
74b91547-7ec0-4a03-a312-1fda841969ad,2017-09-01 06:32:55,210.202.4.150,/department/fitness/category/tennis%20&%20racquet/product/Nike%20Men's%20Comfort%202%20Slide/add_to_cart
63a6bf7e-a304-4383-b019-1a3ce35cb706,2017-09-01 06:33:14,22.115.108.51,/department/outdoors/category/golf%20bags%20&%20carts/product/Ogio%20Race%20Golf%20Shoes
1f608a60-e857-4f92-a96e-8f2c4dda7003,2017-09-01 06:33:33,159.21.136.111,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo
ed82e8db-df27-4018-be50-910aea686a24,2017-09-01 06:34:20,186.117.179.72,/department/golf/category/shop%20by%20sport/product/Under%20Armour%20Girls'%20Toddler%20Spine%20Surge%20Runni
a5b3966b-4924-4c7d-a631-4b5be7cd8957,2017-09-01 06:34:22,18.104.60.96,/department/footwear/category/cardio%20equipment/product/Nike%20Men's%20Free%205.0+%20Running%20Shoe
c788a068-8f6b-496c-bcbc-eda11d9b63ba,2017-09-01 06:34:38,155.164.227.38,/department/footwear/category/electronics/product/Under%20Armour%20Women's%20Ignite%20Slide/add_to_cart
2e2c9f50-6ed9-4435-a3d3-f60e4c0a9da2,2017-09-01 06:34:42,113.131.34.74,/department/outdoors/category/electronics/product/Bridgestone%20e6%20Straight%20Distance%20NFL%20San%20Dieg
792b353e-6327-4623-9fe4-05c54e369e60,2017-09-01 06:35:00,63.51.87.49,/department/fan%20shop/category/water%20sports/product/Pelican%20Sunstream%20100%20Kayak/add_to_cart
0d64a794-d8a2-481d-8be4-793d60b650da,2017-09-01 06:35:36,140.34.153.203,/department/outdoors/category/golf%20bags%20&%20carts/product/Ogio%20Race%20Golf%20Shoes
4c2d79bb-ff44-446b-95ce-2f38263b213a,2017-09-01 06:35:54,198.208.104.94,/department/apparel/category/men's%20footwear/product/Nike%20Men's%20CJ%20Elite%202%20TD%20Football%20Cleat
2b1bd987-e722-466c-981d-e7e13d597b99,2017-09-01 06:36:16,62.248.229.117,/department/fan%20shop/category/indoor/outdoor%20games/product/O'Brien%20Men's%20Neoprene%20Life%20Vest/add_to_cart
4e768a2b-a881-4713-9aef-50fc73945e23,2017-09-01 06:36:17,25.112.135.238,/department/fan%20shop/category/fishing/product/Field%20&%20Stream%20Sportsman%2016%20Gun%20Fire%20Safe
2cfb1cb9-c95f-4758-8894-03f55063e777,2017-09-01 06:36:57,57.97.17.20,/department/outdoors/category/women's%20golf%20clubs/product/MDGolf%20Pittsburgh%20Penguins%20Putter
9221509d-2b00-486e-8e10-fa032441d950,2017-09-01 06:37:15,217.133.28.154,/department/golf/category/girls'%20apparel/product/TYR%20Boys'%20Team%20Digi%20Jammer
1eac9f7c-df1d-4ec3-895e-0e7b2e2571df,2017-09-01 06:38:07,218.142.252.9,/department/fan%20shop/category/water%20sports/product/Pelican%20Sunstream%20100%20Kayak
50c885bc-6b6d-4858-9da9-a6691adece6a,2017-09-01 06:38:50,47.102.94.70,/department/fitness/category/baseball%20&%20softball/product/adidas%20Brazuca%202017%20Official%20Match%20Ball
16ac6be8-d44c-4d45-b08f-ea0d29cf51cc,2017-09-01 06:39:15,99.237.181.177,/department/apparel/category/featured%20shops/product/adidas%20Kids'%20RG%20III%20Mid%20Football%20Cleat/add_to_cart
43d45c9e-12d1-420a-8faa-cc429250cfaf,2017-09-01 06:39:32,212.79.148.201,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo
2a417b48-850a-4189-b465-373e01b76f79,2017-09-01 06:40:12,142.15.244.133,/department/footwear/category/electronics/product/Under%20Armour%20Kids'%20Mercenary%20Slide
82d04efb-2e8a-48b0-88f4-d83f46c902f9,2017-09-01 06:41:28,103.190.101.80,/department/outdoors/category/golf%20bags%20&%20carts/product/Ogio%20Race%20Golf%20Shoes
972b0f42-c372-45d6-9338-6c6a3644d2cc,2017-09-01 06:41:30,142.15.244.133,/department/footwear/category/strength%20training/product/Yakima%20DoubleDown%20Ace%20Hitch%20Mount%204-Bike%20Rack
15449989-b21a-4c0e-9c29-4b4f892817ff,2017-09-01 06:41:44,123.183.182.247,/department/fan%20shop/category/fishing/product/Field%20&%20Stream%20Sportsman%2016%20Gun%20Fire%20Safe/add_to_cart
fc489798-9008-4981-8087-001d6e7563d7,2017-09-01 06:42:25,57.97.17.20,/department/footwear/category/electronics/product/Under%20Armour%20Men's%20Compression%20EV%20SL%20Slide
a6dc6953-e059-4351-a00b-677b7366c778,2017-09-01 06:43:17,220.34.42.19,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo
596c0034-4ce9-4886-97a8-783d88ea430f,2017-09-01 06:43:19,64.228.48.11,/department/outdoors/category/golf%20bags%20&%20carts/product/Ogio%20Race%20Golf%20Shoes/add_to_cart
ccc32f0d-c78f-4ccf-a8d3-011381420639,2017-09-01 06:43:29,196.138.199.168,/department/fitness/category/baseball%20&%20softball/product/adidas%20Brazuca%202017%20Official%20Match%20Ball
0ef61039-a7e9-489f-b193-2122b4c808cd,2017-09-01 06:43:49,159.21.136.111,/department/fitness/category/tennis%20&%20racquet/product/Nike%20Men's%20Comfort%202%20Slide
af8620ae-e04a-4d02-8014-77148dc20c4b,2017-09-01 06:43:59,89.66.129.112,/department/golf/category/shop%20by%20sport/product/Under%20Armour%20Girls'%20Toddler%20Spine%20Surge%20Runni
375597dd-e2ec-43a6-a758-42b63968eff2,2017-09-01 06:44:20,93.168.183.72,/department/fitness/category/tennis%20&%20racquet/product/Nike%20Men's%20Comfort%202%20Slide
20ef7fdb-af0a-479d-a093-2fbe97df234d,2017-09-01 06:44:40,11.240.9.9,/department/footwear/category/cardio%20equipment/product/Nike%20Men's%20Free%205.0+%20Running%20Shoe
3d95ba3c-ee8c-47db-96ff-80bfe4cfc02c,2017-09-01 06:45:01,73.47.232.83,/department/fan%20shop/category/water%20sports/product/Pelican%20Sunstream%20100%20Kayak
5087f1f3-1af3-499e-abdd-b27f3ef1ec96,2017-09-01 06:45:38,142.15.244.133,/department/apparel/category/featured%20shops/product/adidas%20Kids'%20RG%20III%20Mid%20Football%20Cleat/add_to_cart
88572b25-f16d-4022-ab14-e2ddd6bb7abe,2017-09-01 06:45:50,223.188.237.62,/department/fitness/category/tennis%20&%20racquet/product/Nike%20Men's%20Comfort%202%20Slide/add_to_cart
95e564a5-b7c2-493b-8f1e-92043cb9dd73,2017-09-01 06:46:25,4.190.63.42,/department/golf/category/shop%20by%20sport/product/Under%20Armour%20Girls'%20Toddler%20Spine%20Surge%20Runni/add_to_cart
af6009b8-37d3-4c04-9eec-887322112731,2017-09-01 06:46:27,42.237.68.154,/department/fan%20shop/category/fishing/product/Field%20&%20Stream%20Sportsman%2016%20Gun%20Fire%20Safe
943851e7-a4af-4b34-8b75-72bf63fc2245,2017-09-01 06:46:32,18.104.60.96,/department/golf/category/shop%20by%20sport/product/Under%20Armour%20Girls'%20Toddler%20Spine%20Surge%20Runni
cb2a62bf-b666-4d2d-8ef2-8bc60e86f590,2017-09-01 06:46:43,19.26.1.207,/department/golf/category/girls'%20apparel/product/adidas%20Men's%20Germany%20Black%20Crest%20Away%20Tee
dddf9ac3-521d-420e-b054-5362cd4603ae,2017-09-01 06:46:47,196.138.199.168,/department/outdoors/category/golf%20bags%20&%20carts/product/Ogio%20Race%20Golf%20Shoes/add_to_cart
7e147b44-7d1b-4789-84d5-ff0e253afe76,2017-09-01 06:47:04,164.90.226.189,/department/outdoors/category/women's%20golf%20clubs/product/Cleveland%20Golf%20Collegiate%20My%20Custom%20Wedge%20588
6d73bec0-c37c-404e-af89-1c221c228563,2017-09-01 06:47:54,73.47.232.83,/department/fan%20shop/category/water%20sports/product/Pelican%20Sunstream%20100%20Kayak
1c0509fb-3819-4043-a2c9-7d9308ba2a44,2017-09-01 06:48:17,57.97.17.20,/department/footwear/category/as%20seen%20on%20%20tv!/product/Nike%20Men's%20Free%20TR%205.0%20TB%20Training%20Shoe/add_to_cart
ea79c70a-c948-4421-b26a-988292417cbd,2017-09-01 06:48:46,101.151.155.21,/department/apparel/category/men's%20footwear/product/Nike%20Men's%20CJ%20Elite%202%20TD%20Football%20Cleat
37b4833c-9064-475e-b7b4-29983868d25a,2017-09-01 06:48:47,43.228.19.164,/department/apparel/category/men's%20footwear/product/Nike%20Men's%20CJ%20Elite%202%20TD%20Football%20Cleat/add_to_cart
df7d90f9-b6da-48a1-ac12-d962971b88ef,2017-09-01 06:49:01,14.18.78.195,/department/apparel/category/cleats/product/Perfect%20Fitness%20Perfect%20Rip%20Deck
